Name;Station;Time(norwegian mean time);Air temperature, °c;Precipitation (1 h), mm;Mean wind speed, m/s;Relative air humidity, percent
Bergen - Florida;SN50540;16.01.2024 10:00;-3.1;0.3;6.6;88
Bergen - Florida;SN50540;16.01.2024 11:00;-2.7;0.2;6.2;82
Bergen - Florida;SN50540;16.01.2024 12:00;-2.9;1.8;6.1;90
Bergen - Florida;SN50540;16.01.2024 13:00;-2.6;0.6;6.3;91
Bergen - Florida;SN50540;16.01.2024 14:00;-2.3;0;7.6;89
Bergen - Florida;SN50540;16.01.2024 15:00;-2;0.8;4.9;92
Bergen - Florida;SN50540;16.01.2024 16:00;-1.8;1.2;2.1;94
Bergen - Florida;SN50540;16.01.2024 17:00;-1.9;0.2;2.2;93
Bergen - Florida;SN50540;16.01.2024 18:00;-1.4;0.2;4.2;91
Bergen - Florida;SN50540;16.01.2024 19:00;-1.5;1.2;2.2;93
Bergen - Florida;SN50540;16.01.2024 20:00;-2.2;0;2;93
Bergen - Florida;SN50540;16.01.2024 21:00;-1.9;0.4;2.1;94
Bergen - Florida;SN50540;16.01.2024 22:00;-1.9;0.2;2.8;94
Bergen - Florida;SN50540;16.01.2024 23:00;-2.1;0.2;3.7;93
Bergen - Florida;SN50540;17.01.2024 00:00;-2.4;0;3;92
Bergen - Florida;SN50540;17.01.2024 01:00;-3.1;0;1.4;92
Bergen - Florida;SN50540;17.01.2024 02:00;-3.4;0;1;91
Bergen - Florida;SN50540;17.01.2024 03:00;-2.9;0.3;0.5;92
Bergen - Florida;SN50540;17.01.2024 04:00;-2.6;0.2;1.3;93
Bergen - Florida;SN50540;17.01.2024 05:00;-3.2;0.2;1.7;93
Bergen - Florida;SN50540;17.01.2024 06:00;-4.7;0;0.7;90
Bergen - Florida;SN50540;17.01.2024 07:00;-5.4;0;0.5;92
Bergen - Florida;SN50540;17.01.2024 08:00;-6.2;0;1.6;91
Bergen - Florida;SN50540;17.01.2024 09:00;-6.3;0;1.1;90
Bergen - Florida;SN50540;17.01.2024 10:00;-7;0;1;90
Bergen - Florida;SN50540;17.01.2024 11:00;-5.5;0;0.8;86
Bergen - Florida;SN50540;17.01.2024 12:00;-4.9;0;0.5;90
Bergen - Florida;SN50540;17.01.2024 13:00;-3.6;0;1.1;77
Bergen - Florida;SN50540;17.01.2024 14:00;-5.1;0;0.6;84
Bergen - Florida;SN50540;17.01.2024 15:00;-5.4;0;0.3;86
Bergen - Florida;SN50540;17.01.2024 16:00;-5.7;0;1.3;86
Bergen - Florida;SN50540;17.01.2024 17:00;-6.1;0;0.9;88
Bergen - Florida;SN50540;17.01.2024 18:00;-6.1;0;0.6;87
Bergen - Florida;SN50540;17.01.2024 19:00;-6.4;0;0.9;88
Bergen - Florida;SN50540;17.01.2024 20:00;-5.7;0;3.1;90
Bergen - Florida;SN50540;17.01.2024 21:00;-4.8;0;2.9;89
Bergen - Florida;SN50540;17.01.2024 22:00;-4.9;0;2.4;83
Bergen - Florida;SN50540;17.01.2024 23:00;-5;0;2.9;83
Bergen - Florida;SN50540;18.01.2024 00:00;-7.5;0;1;82
Bergen - Florida;SN50540;18.01.2024 01:00;-7.3;0;2.2;86
Bergen - Florida;SN50540;18.01.2024 02:00;-7;0.2;2.4;86
Bergen - Florida;SN50540;18.01.2024 03:00;-5.9;0.4;1.1;89
Bergen - Florida;SN50540;18.01.2024 04:00;-5.7;1;3;90
Bergen - Florida;SN50540;18.01.2024 05:00;-4.9;0.3;3.5;90
Bergen - Florida;SN50540;18.01.2024 06:00;-4.3;0.4;3.3;92
Bergen - Florida;SN50540;18.01.2024 07:00;-3.3;0.9;3;93
Bergen - Florida;SN50540;18.01.2024 08:00;-2.9;0.5;3.5;92
Bergen - Florida;SN50540;18.01.2024 09:00;-2.9;0.9;3.2;93
Bergen - Florida;SN50540;18.01.2024 10:00;-2.9;0.3;2.3;92
Bergen - Florida;SN50540;18.01.2024 11:00;-2.6;2.7;1.5;94
Bergen - Florida;SN50540;18.01.2024 12:00;-2.3;1.1;1.6;93
Bergen - Florida;SN50540;18.01.2024 13:00;-2.2;1.2;1.7;93
Bergen - Florida;SN50540;18.01.2024 14:00;-2;1;3.3;91
Bergen - Florida;SN50540;18.01.2024 15:00;-2;0.2;2;91
Bergen - Florida;SN50540;18.01.2024 16:00;-2.3;1.3;3.1;87
Bergen - Florida;SN50540;18.01.2024 17:00;-1.9;0.1;3.6;81
Bergen - Florida;SN50540;18.01.2024 18:00;-1.8;1.3;1.1;83
Bergen - Florida;SN50540;18.01.2024 19:00;-1.5;1.1;2.8;88
Bergen - Florida;SN50540;18.01.2024 20:00;-1.8;0.5;0.9;90
Bergen - Florida;SN50540;18.01.2024 21:00;-2.1;1.5;1.4;92
Bergen - Florida;SN50540;18.01.2024 22:00;-2.2;0.8;1.9;93
Bergen - Florida;SN50540;18.01.2024 23:00;-2.9;0;2.5;93
Bergen - Florida;SN50540;19.01.2024 00:00;-2.7;0;3.9;91
Bergen - Florida;SN50540;19.01.2024 01:00;-2.4;0.6;3.1;93
Bergen - Florida;SN50540;19.01.2024 02:00;-1.7;1.7;0.9;94
Bergen - Florida;SN50540;19.01.2024 03:00;-1.7;0.1;1.4;93
Bergen - Florida;SN50540;19.01.2024 04:00;-1.6;0.3;2.5;93
Bergen - Florida;SN50540;19.01.2024 05:00;-1.2;0.3;2.5;92
Bergen - Florida;SN50540;19.01.2024 06:00;0.4;0.3;6;79
Bergen - Florida;SN50540;19.01.2024 07:00;0.8;0.2;5;73
Bergen - Florida;SN50540;19.01.2024 08:00;0.7;0.7;4.7;80
Bergen - Florida;SN50540;19.01.2024 09:00;0.9;0.6;7.4;82
Bergen - Florida;SN50540;19.01.2024 10:00;0.7;0.1;5.4;76
Bergen - Florida;SN50540;19.01.2024 11:00;1.1;0.2;6.3;78
Bergen - Florida;SN50540;19.01.2024 12:00;1.5;0;4.7;74
Bergen - Florida;SN50540;19.01.2024 13:00;0.4;2.8;3.6;88
Bergen - Florida;SN50540;19.01.2024 14:00;0.4;0.1;0.9;84
Bergen - Florida;SN50540;19.01.2024 15:00;0.5;0.2;2.2;85
Bergen - Florida;SN50540;19.01.2024 16:00;0.3;0.6;0.8;87
Bergen - Florida;SN50540;19.01.2024 17:00;0;0;3.2;87
Bergen - Florida;SN50540;19.01.2024 18:00;0;0.5;3.7;92
Bergen - Florida;SN50540;19.01.2024 19:00;-0.2;0;2.5;89
Bergen - Florida;SN50540;19.01.2024 20:00;-0.2;0;1.6;88
Bergen - Florida;SN50540;19.01.2024 21:00;0;1.4;1.6;91
Bergen - Florida;SN50540;19.01.2024 22:00;-0.4;0.6;2.2;93
Bergen - Florida;SN50540;19.01.2024 23:00;-2;0;1;93
Bergen - Florida;SN50540;20.01.2024 00:00;-3.6;0;1.2;92
Bergen - Florida;SN50540;20.01.2024 01:00;-4.1;0;1.4;94
Bergen - Florida;SN50540;20.01.2024 02:00;-4.6;0;2.1;94
Bergen - Florida;SN50540;20.01.2024 03:00;-4.7;0;2.8;94
Bergen - Florida;SN50540;20.01.2024 04:00;-5.4;0;2.1;93
Bergen - Florida;SN50540;20.01.2024 05:00;-4.9;0;2.9;94
Bergen - Florida;SN50540;20.01.2024 06:00;-4.2;0;2.3;93
Bergen - Florida;SN50540;20.01.2024 07:00;-5.2;0;1.2;92
Bergen - Florida;SN50540;20.01.2024 08:00;-5.4;0;1.1;93
Bergen - Florida;SN50540;20.01.2024 09:00;-4.9;0;2.8;94
Bergen - Florida;SN50540;20.01.2024 10:00;-1.1;0.1;4.9;73
Bergen - Florida;SN50540;20.01.2024 11:00;0.5;0;5.9;60
Bergen - Florida;SN50540;20.01.2024 12:00;0.9;0;8.6;61
Bergen - Florida;SN50540;20.01.2024 13:00;-0.2;0.2;9.4;86
Bergen - Florida;SN50540;20.01.2024 14:00;0.8;0.5;8.6;87
Bergen - Florida;SN50540;20.01.2024 15:00;1.5;0.2;6.3;88
Bergen - Florida;SN50540;20.01.2024 16:00;2.1;0.3;8.1;88
Bergen - Florida;SN50540;20.01.2024 17:00;2.5;0.2;7.1;90
Bergen - Florida;SN50540;20.01.2024 18:00;3;0.1;8.2;89
Bergen - Florida;SN50540;20.01.2024 19:00;3;0.4;7.1;91
Bergen - Florida;SN50540;20.01.2024 20:00;3.1;0.4;4.4;90
Bergen - Florida;SN50540;20.01.2024 21:00;3.3;0.1;6.1;90
Bergen - Florida;SN50540;20.01.2024 22:00;3.6;0;5.2;91
Bergen - Florida;SN50540;20.01.2024 23:00;3.7;0;5.4;91
Bergen - Florida;SN50540;21.01.2024 00:00;3.9;0;6.3;91
Bergen - Florida;SN50540;21.01.2024 01:00;4.1;0.1;4.7;92
Bergen - Florida;SN50540;21.01.2024 02:00;4.6;0.1;6.1;90
Bergen - Florida;SN50540;21.01.2024 03:00;4.4;0.2;5.2;92
Bergen - Florida;SN50540;21.01.2024 04:00;4.6;0.6;7.3;89
Bergen - Florida;SN50540;21.01.2024 05:00;4.6;1.2;7.4;87
Bergen - Florida;SN50540;21.01.2024 06:00;4.3;1.2;7.5;86
Bergen - Florida;SN50540;21.01.2024 07:00;4.2;1;8.4;85
Bergen - Florida;SN50540;21.01.2024 08:00;3.6;1.3;7.4;87
Bergen - Florida;SN50540;21.01.2024 09:00;3.1;1.7;8.5;87
Bergen - Florida;SN50540;21.01.2024 10:00;3;1.3;10.2;86
Bergen - Florida;SN50540;21.01.2024 11:00;2.8;1.2;6.1;87
Bergen - Florida;SN50540;21.01.2024 12:00;2.2;2;5.4;90
Bergen - Florida;SN50540;21.01.2024 13:00;2.3;2.4;7.5;93
Bergen - Florida;SN50540;21.01.2024 14:00;3.1;0.6;5.3;93
Bergen - Florida;SN50540;21.01.2024 15:00;3.5;0.1;4.7;92
Bergen - Florida;SN50540;21.01.2024 16:00;4.2;0.2;4.7;92
Bergen - Florida;SN50540;21.01.2024 17:00;4.4;0;3.9;91
Bergen - Florida;SN50540;21.01.2024 18:00;4.8;0;5.9;88
Bergen - Florida;SN50540;21.01.2024 19:00;5.1;0;4.9;84
Bergen - Florida;SN50540;21.01.2024 20:00;5.5;0;7.1;80
Bergen - Florida;SN50540;21.01.2024 21:00;5.9;0;7.5;76
Bergen - Florida;SN50540;21.01.2024 22:00;6.1;0.2;10.4;72
Bergen - Florida;SN50540;21.01.2024 23:00;6.2;0.9;14.1;75
Bergen - Florida;SN50540;22.01.2024 00:00;5.9;2.8;13.2;80
Bergen - Florida;SN50540;22.01.2024 01:00;6.2;6.8;13.9;82
Bergen - Florida;SN50540;22.01.2024 02:00;6.7;5.2;12.8;83
Bergen - Florida;SN50540;22.01.2024 03:00;6.6;3.2;6.7;91
Bergen - Florida;SN50540;22.01.2024 04:00;8.5;2;8.7;87
Bergen - Florida;SN50540;22.01.2024 05:00;8.6;1.8;9;86
Bergen - Florida;SN50540;22.01.2024 06:00;8.5;1.7;7.4;84
Bergen - Florida;SN50540;22.01.2024 07:00;7.5;1.3;7.5;89
Bergen - Florida;SN50540;22.01.2024 08:00;7;2.6;7.2;90
Bergen - Florida;SN50540;22.01.2024 09:00;6.7;1.9;8.5;92
Bergen - Florida;SN50540;22.01.2024 10:00;6.4;3.6;8;93
Bergen - Florida;SN50540;22.01.2024 11:00;6.6;3.2;7.6;89
Bergen - Florida;SN50540;22.01.2024 12:00;7.3;0.1;5.2;80
Bergen - Florida;SN50540;22.01.2024 13:00;7.6;0;4.3;74
Bergen - Florida;SN50540;22.01.2024 14:00;7.7;0;2.4;73
Bergen - Florida;SN50540;22.01.2024 15:00;7.4;0;3.2;74
Bergen - Florida;SN50540;22.01.2024 16:00;7.1;0;5.2;73
Bergen - Florida;SN50540;22.01.2024 17:00;6.7;0;3.6;74
Bergen - Florida;SN50540;22.01.2024 18:00;6.6;0;3.6;74
Bergen - Florida;SN50540;22.01.2024 19:00;6.4;0;3.3;76
Bergen - Florida;SN50540;22.01.2024 20:00;6.5;0;6.1;77
Bergen - Florida;SN50540;22.01.2024 21:00;6.4;0;3.6;79
Bergen - Florida;SN50540;22.01.2024 22:00;6.2;0.8;7.7;83
Bergen - Florida;SN50540;22.01.2024 23:00;5.6;1.5;6.9;85
Bergen - Florida;SN50540;23.01.2024 00:00;5.6;0;5.6;84
Bergen - Florida;SN50540;23.01.2024 01:00;5.3;1.4;5.9;85
Bergen - Florida;SN50540;23.01.2024 02:00;4.6;0.6;3.6;88
Bergen - Florida;SN50540;23.01.2024 03:00;3.9;3.5;7.3;92
Bergen - Florida;SN50540;23.01.2024 04:00;4.1;0;2.1;92
Bergen - Florida;SN50540;23.01.2024 05:00;5.2;0;4.3;91
Bergen - Florida;SN50540;23.01.2024 06:00;5.9;0;6.3;80
Bergen - Florida;SN50540;23.01.2024 07:00;6;0;3.4;79
Bergen - Florida;SN50540;23.01.2024 08:00;6;0;2.7;78
Bergen - Florida;SN50540;23.01.2024 09:00;5.6;0;2.1;76
Bergen - Florida;SN50540;23.01.2024 10:00;4;0;2.8;83
Bergen - Florida;SN50540;23.01.2024 11:00;3.7;0;3;86
Bergen - Florida;SN50540;23.01.2024 12:00;5.4;0;5.7;80
Bergen - Florida;SN50540;23.01.2024 13:00;4.7;0;4.6;90
Bergen - Florida;SN50540;23.01.2024 14:00;4.3;0;3.6;89
Bergen - Florida;SN50540;23.01.2024 15:00;4.2;0.5;3.2;92
Bergen - Florida;SN50540;23.01.2024 16:00;4.7;0.1;4.1;88
Bergen - Florida;SN50540;23.01.2024 17:00;4.4;0;3.9;85
Bergen - Florida;SN50540;23.01.2024 18:00;4.9;0;9.4;75
Bergen - Florida;SN50540;23.01.2024 19:00;5.3;0;12.1;68
Bergen - Florida;SN50540;23.01.2024 20:00;5.5;0;9.3;67
Bergen - Florida;SN50540;23.01.2024 21:00;5.3;0;9.1;68
Bergen - Florida;SN50540;23.01.2024 22:00;3.1;2.2;8.2;87
Bergen - Florida;SN50540;23.01.2024 23:00;3.7;2;7.6;86
Bergen - Florida;SN50540;24.01.2024 00:00;5.1;0.7;6.8;82
Bergen - Florida;SN50540;24.01.2024 01:00;5.5;0.8;8;85
Bergen - Florida;SN50540;24.01.2024 02:00;5.8;1.3;6.6;87
Bergen - Florida;SN50540;24.01.2024 03:00;6.1;3.6;6.1;90
Bergen - Florida;SN50540;24.01.2024 04:00;7.2;0.3;3.2;92
Bergen - Florida;SN50540;24.01.2024 05:00;7.3;0.2;4;91
Bergen - Florida;SN50540;24.01.2024 06:00;7;0.9;2;92
Bergen - Florida;SN50540;24.01.2024 07:00;6.9;1.4;1.8;92
Bergen - Florida;SN50540;24.01.2024 08:00;6.7;2.8;1.4;92
Bergen - Florida;SN50540;24.01.2024 09:00;6.8;1.3;1.4;92
Bergen - Florida;SN50540;24.01.2024 10:00;7;0.5;3;92
Bergen - Florida;SN50540;24.01.2024 11:00;6.9;0.9;2.5;91
Bergen - Florida;SN50540;24.01.2024 12:00;7.8;3.9;6.5;92
Bergen - Florida;SN50540;24.01.2024 13:00;8.1;0.1;5.9;90
Bergen - Florida;SN50540;24.01.2024 14:00;8.3;0;6.3;89
Bergen - Florida;SN50540;24.01.2024 15:00;7.8;0;5.9;89
Bergen - Florida;SN50540;24.01.2024 16:00;7.9;0;4.8;87
Bergen - Florida;SN50540;24.01.2024 17:00;7.6;0.8;7.2;91
Bergen - Florida;SN50540;24.01.2024 18:00;7.2;0.5;7.1;93
Bergen - Florida;SN50540;24.01.2024 19:00;7.3;1;7.1;94
Bergen - Florida;SN50540;24.01.2024 20:00;6.1;0.5;6.8;87
Bergen - Florida;SN50540;24.01.2024 21:00;6.2;0;6.7;84
Bergen - Florida;SN50540;24.01.2024 22:00;5.8;0.4;5.8;86
Bergen - Florida;SN50540;24.01.2024 23:00;5.8;0.4;7;85
Bergen - Florida;SN50540;25.01.2024 00:00;5.6;0;5;87
Bergen - Florida;SN50540;25.01.2024 01:00;5.7;0;4;87
Bergen - Florida;SN50540;25.01.2024 02:00;5.6;0;4;86
Bergen - Florida;SN50540;25.01.2024 03:00;5.4;0;3.4;88
Bergen - Florida;SN50540;25.01.2024 04:00;5.3;0;2.3;90
Bergen - Florida;SN50540;25.01.2024 05:00;5.3;0;3.1;90
Bergen - Florida;SN50540;25.01.2024 06:00;5.3;0;2.3;89
Bergen - Florida;SN50540;25.01.2024 07:00;5.3;0.1;1.2;91
Bergen - Florida;SN50540;25.01.2024 08:00;4.8;0;1;92
Bergen - Florida;SN50540;25.01.2024 09:00;4.6;0;1.3;93
Bergen - Florida;SN50540;25.01.2024 10:00;3.7;0;2.6;93
Bergen - Florida;SN50540;25.01.2024 11:00;3.6;0;2.7;93
Bergen - Florida;SN50540;25.01.2024 12:00;4.7;0;4.3;91
Bergen - Florida;SN50540;25.01.2024 13:00;5.5;0;4;84
Bergen - Florida;SN50540;25.01.2024 14:00;4.9;0;3.1;87
Bergen - Florida;SN50540;25.01.2024 15:00;4.5;0;3.3;86
Bergen - Florida;SN50540;25.01.2024 16:00;4.9;0;3.9;80
Bergen - Florida;SN50540;25.01.2024 17:00;5.1;0;4.6;79
Bergen - Florida;SN50540;25.01.2024 18:00;4.8;0;4.2;76
Bergen - Florida;SN50540;25.01.2024 19:00;4.8;0;3.8;74
Bergen - Florida;SN50540;25.01.2024 20:00;5.5;0;4.9;66
Bergen - Florida;SN50540;25.01.2024 21:00;5.9;0;6.5;62
Bergen - Florida;SN50540;25.01.2024 22:00;5.8;0;7;63
Bergen - Florida;SN50540;25.01.2024 23:00;6.3;0;6.5;59
Bergen - Florida;SN50540;26.01.2024 00:00;5.2;0;11.1;71
Bergen - Florida;SN50540;26.01.2024 01:00;6.2;0;8.9;62
Bergen - Florida;SN50540;26.01.2024 02:00;6.4;0;8.7;67
Bergen - Florida;SN50540;26.01.2024 03:00;5.8;0.1;7.1;78
Bergen - Florida;SN50540;26.01.2024 04:00;6.9;0;5.9;75
Bergen - Florida;SN50540;26.01.2024 05:00;6.8;0.7;4.8;86
Bergen - Florida;SN50540;26.01.2024 06:00;6.5;2.5;5.3;90
Bergen - Florida;SN50540;26.01.2024 07:00;6.7;0.9;5.6;88
Bergen - Florida;SN50540;26.01.2024 08:00;6.8;3.4;6.2;89
Bergen - Florida;SN50540;26.01.2024 09:00;7;4.9;6.1;88
Bergen - Florida;SN50540;26.01.2024 10:00;4;2.6;6.5;90
Bergen - Florida;SN50540;26.01.2024 11:00;3.1;2.3;2.3;89
Bergen - Florida;SN50540;26.01.2024 12:00;3.3;0;2.7;90
Bergen - Florida;SN50540;26.01.2024 13:00;3.8;1.4;1;90
Bergen - Florida;SN50540;26.01.2024 14:00;3.9;1.3;1.5;90
Bergen - Florida;SN50540;26.01.2024 15:00;5.6;0.3;4.2;82
Bergen - Florida;SN50540;26.01.2024 16:00;6.2;0;6.9;79
Bergen - Florida;SN50540;26.01.2024 17:00;5.6;0;4.6;81
Bergen - Florida;SN50540;26.01.2024 18:00;5.6;0;3.5;78
Bergen - Florida;SN50540;26.01.2024 19:00;5;0;2.3;78
Bergen - Florida;SN50540;26.01.2024 20:00;4.6;0;1.6;80
Bergen - Florida;SN50540;26.01.2024 21:00;3.7;0;2;85
Bergen - Florida;SN50540;26.01.2024 22:00;3.9;0;3.6;85
Bergen - Florida;SN50540;26.01.2024 23:00;4.5;0;3.9;83
Bergen - Florida;SN50540;27.01.2024 00:00;5.1;0.6;4;88
Bergen - Florida;SN50540;27.01.2024 01:00;5.3;1.6;4.8;91
Bergen - Florida;SN50540;27.01.2024 02:00;5.4;1.3;5.1;92
Bergen - Florida;SN50540;27.01.2024 03:00;5.8;1.1;4.3;92
Bergen - Florida;SN50540;27.01.2024 04:00;6.2;0.2;6.8;91
Bergen - Florida;SN50540;27.01.2024 05:00;6.6;0;8.3;90
Bergen - Florida;SN50540;27.01.2024 06:00;6.5;1.1;6.4;92
Bergen - Florida;SN50540;27.01.2024 07:00;6.7;0.1;5.8;90
Bergen - Florida;SN50540;27.01.2024 08:00;6.8;0;6.1;90
Bergen - Florida;SN50540;27.01.2024 09:00;7;0;6.6;89
Bergen - Florida;SN50540;27.01.2024 10:00;6.9;0;5.7;89
Bergen - Florida;SN50540;27.01.2024 11:00;7.3;0;7.8;86
Bergen - Florida;SN50540;27.01.2024 12:00;7.4;0;6.3;87
Bergen - Florida;SN50540;27.01.2024 13:00;7.5;0;5.4;86
Bergen - Florida;SN50540;27.01.2024 14:00;7.6;0;6.7;85
Bergen - Florida;SN50540;27.01.2024 15:00;7.5;0;7.6;87
Bergen - Florida;SN50540;27.01.2024 16:00;7.3;0.1;5.4;88
Bergen - Florida;SN50540;27.01.2024 17:00;7.1;0.3;3.4;89
Bergen - Florida;SN50540;27.01.2024 18:00;7.1;0.2;4.1;90
Bergen - Florida;SN50540;27.01.2024 19:00;7.1;0;3.1;89
Bergen - Florida;SN50540;27.01.2024 20:00;7.1;0;3.4;90
Bergen - Florida;SN50540;27.01.2024 21:00;6.9;1.4;5.5;93
Bergen - Florida;SN50540;27.01.2024 22:00;7.1;0.5;5.5;92
Bergen - Florida;SN50540;27.01.2024 23:00;7;0.6;6.6;92
Bergen - Florida;SN50540;28.01.2024 00:00;7.1;0;5.8;90
Bergen - Florida;SN50540;28.01.2024 01:00;7.3;0;6.2;88
Bergen - Florida;SN50540;28.01.2024 02:00;7.3;0;7;88
Bergen - Florida;SN50540;28.01.2024 03:00;7.2;0;6.4;87
Bergen - Florida;SN50540;28.01.2024 04:00;7.4;0;5.6;85
Bergen - Florida;SN50540;28.01.2024 05:00;7.5;0;5.3;83
Bergen - Florida;SN50540;28.01.2024 06:00;7.5;0;6.7;82
Bergen - Florida;SN50540;28.01.2024 07:00;7.2;0;6;82
Bergen - Florida;SN50540;28.01.2024 08:00;7.2;0;6.5;79
Bergen - Florida;SN50540;28.01.2024 09:00;6.9;0;9.4;79
Bergen - Florida;SN50540;28.01.2024 10:00;6.6;0;9;76
Bergen - Florida;SN50540;28.01.2024 11:00;6.8;0;10.9;72
Bergen - Florida;SN50540;28.01.2024 12:00;6.8;0;8.8;72
Bergen - Florida;SN50540;28.01.2024 13:00;6.9;0;9.6;73
Bergen - Florida;SN50540;28.01.2024 14:00;6.4;0;9.7;81
Bergen - Florida;SN50540;28.01.2024 15:00;6.5;0;10.4;81
Bergen - Florida;SN50540;28.01.2024 16:00;6.5;0;11.4;81
Bergen - Florida;SN50540;28.01.2024 17:00;6.7;0;11;78
Bergen - Florida;SN50540;28.01.2024 18:00;7.1;0;8.3;73
Bergen - Florida;SN50540;28.01.2024 19:00;7.2;0;9.6;70
Bergen - Florida;SN50540;28.01.2024 20:00;7.9;0;8.8;68
Bergen - Florida;SN50540;28.01.2024 21:00;8.8;0;8.9;64
Bergen - Florida;SN50540;28.01.2024 22:00;9;0;8.9;66
Bergen - Florida;SN50540;28.01.2024 23:00;8.4;0.1;10.9;76
Bergen - Florida;SN50540;29.01.2024 00:00;7.2;2.8;8.2;86
Bergen - Florida;SN50540;29.01.2024 01:00;7.2;4.4;7.9;89
Bergen - Florida;SN50540;29.01.2024 02:00;7.6;4.2;8.7;89
Bergen - Florida;SN50540;29.01.2024 03:00;7.4;4.5;3.8;92
Bergen - Florida;SN50540;29.01.2024 04:00;7.6;0.2;4.2;86
Bergen - Florida;SN50540;29.01.2024 05:00;7.4;0.3;3.1;87
Bergen - Florida;SN50540;29.01.2024 06:00;6.9;0;2.5;79
Bergen - Florida;SN50540;29.01.2024 07:00;4.8;0.4;2.5;76
Bergen - Florida;SN50540;29.01.2024 08:00;3.9;0;2.9;84
Bergen - Florida;SN50540;29.01.2024 09:00;3.3;0;2;88
Bergen - Florida;SN50540;29.01.2024 10:00;3.2;0;2.5;89
Bergen - Florida;SN50540;29.01.2024 11:00;4;0;2.6;88
Bergen - Florida;SN50540;29.01.2024 12:00;5.6;0;2.2;81
Bergen - Florida;SN50540;29.01.2024 13:00;6.3;0;2;77
Bergen - Florida;SN50540;29.01.2024 14:00;6.2;0;1.4;79
Bergen - Florida;SN50540;29.01.2024 15:00;6.1;0;1.1;80
Bergen - Florida;SN50540;29.01.2024 16:00;5.8;0;2.2;84
Bergen - Florida;SN50540;29.01.2024 17:00;5.1;0;1.7;86
Bergen - Florida;SN50540;29.01.2024 18:00;5;0;3.8;86
Bergen - Florida;SN50540;29.01.2024 19:00;4.5;0;2.3;89
Bergen - Florida;SN50540;29.01.2024 20:00;3.9;0;3.2;89
Bergen - Florida;SN50540;29.01.2024 21:00;3.7;0;2.4;88
Bergen - Florida;SN50540;29.01.2024 22:00;3.3;0;3.4;88
Bergen - Florida;SN50540;29.01.2024 23:00;3;0;3.3;88
Bergen - Florida;SN50540;30.01.2024 00:00;2.7;0;0.5;89
Bergen - Florida;SN50540;30.01.2024 01:00;1.8;0;1.2;90
Bergen - Florida;SN50540;30.01.2024 02:00;1.5;0;1;94
Bergen - Florida;SN50540;30.01.2024 03:00;0.8;0;1;94
Bergen - Florida;SN50540;30.01.2024 04:00;0.6;0;1.7;93
Bergen - Florida;SN50540;30.01.2024 05:00;0.8;0;1.4;95
Bergen - Florida;SN50540;30.01.2024 06:00;0.6;0;0.8;95
Bergen - Florida;SN50540;30.01.2024 07:00;0.4;0;1.2;95
Bergen - Florida;SN50540;30.01.2024 08:00;0.4;0;1;94
Bergen - Florida;SN50540;30.01.2024 09:00;0.6;0;1;94
Bergen - Florida;SN50540;30.01.2024 10:00;0.8;0;0.7;94
Bergen - Florida;SN50540;30.01.2024 11:00;1.4;0;0.8;93
Bergen - Florida;SN50540;30.01.2024 12:00;1.7;0;1.1;90
Bergen - Florida;SN50540;30.01.2024 13:00;2.2;0;1.6;86
Bergen - Florida;SN50540;30.01.2024 14:00;3.6;0;2.4;79
Bergen - Florida;SN50540;30.01.2024 15:00;2.8;0;1.2;86
Bergen - Florida;SN50540;30.01.2024 16:00;2.2;0;1.1;89
Bergen - Florida;SN50540;30.01.2024 17:00;1.2;0;0.6;90
Bergen - Florida;SN50540;30.01.2024 18:00;0.7;0;1.3;92
Bergen - Florida;SN50540;30.01.2024 19:00;0.5;0;2.1;92
Bergen - Florida;SN50540;30.01.2024 20:00;-0.2;0;2.3;93
Bergen - Florida;SN50540;30.01.2024 21:00;-0.4;0;2.9;94
Bergen - Florida;SN50540;30.01.2024 22:00;1.1;0;3.7;90
Bergen - Florida;SN50540;30.01.2024 23:00;1.6;0;3.8;87
Bergen - Florida;SN50540;31.01.2024 00:00;3.4;0;4.6;80
Bergen - Florida;SN50540;31.01.2024 01:00;3.5;0;5.2;81
Bergen - Florida;SN50540;31.01.2024 02:00;3.9;0;4.8;79
Bergen - Florida;SN50540;31.01.2024 03:00;4;0;5.5;79
Bergen - Florida;SN50540;31.01.2024 04:00;4.1;0;5.7;82
Bergen - Florida;SN50540;31.01.2024 05:00;4.1;0;6;82
Bergen - Florida;SN50540;31.01.2024 06:00;4.3;0;5.4;83
Bergen - Florida;SN50540;31.01.2024 07:00;4.7;0;6.4;83
Bergen - Florida;SN50540;31.01.2024 08:00;4.8;0;4.6;83
Bergen - Florida;SN50540;31.01.2024 09:00;5.2;0;6.5;83
Bergen - Florida;SN50540;31.01.2024 10:00;6;0;7;81
Bergen - Florida;SN50540;31.01.2024 11:00;6;0;8.4;82
Bergen - Florida;SN50540;31.01.2024 12:00;5.5;0.9;10.4;88
Bergen - Florida;SN50540;31.01.2024 13:00;5.1;3;11.5;87
Bergen - Florida;SN50540;31.01.2024 14:00;4.2;4.8;12.7;87
Bergen - Florida;SN50540;31.01.2024 15:00;4.3;4.8;8.6;88
Bergen - Florida;SN50540;31.01.2024 16:00;4.8;6;10.3;90
Bergen - Florida;SN50540;31.01.2024 17:00;6;6.5;10.7;90
Bergen - Florida;SN50540;31.01.2024 18:00;5.7;4.8;9.2;83
