started_at,ended_at,duration,start_station_id,start_station_name,start_station_description,start_station_latitude,start_station_longitude,end_station_id,end_station_name,end_station_description,end_station_latitude,end_station_longitude
2024-12-02 11:18:45.619000+00:00,2024-12-02 11:27:51.694000+00:00,546,815,Gågaten,Strandgaten 60,60.395070112977045,5.31879835082907,2338,Bontelabo,Innenfor inngang til takgarasje (Kun åpent fra 07:00 til 17:00),60.40175764348675,5.316562300638424
2024-12-02 11:19:12.472000+00:00,2024-12-02 11:33:13.460000+00:00,840,1890,Christian Michelsens institutt,Nær Jekteviksbakken 31,60.38971028611195,5.314041873201262,791,Busstasjonen 4 Sør,Mot ADO,60.387058789354164,5.335633911730724
2024-12-02 11:20:45.721000+00:00,2024-12-02 11:30:13.045000+00:00,567,5255,Tollbodalmenningen,Ved siden av lekeplass,60.39922323697098,5.3105257209258525,156,Allehelgens plass,ved Politihuset,60.39265146337743,5.328976911981613
2024-12-02 11:23:08.675000+00:00,2024-12-02 11:29:04.228000+00:00,355,789,Busstasjonen 1 Nord,Ved Bergen Busstasjon sin informasjon ,60.38890977889046,5.333817119783134,220,Møllendalsplass,ved KMD Fakultetet,60.379894791874165,5.35207758319504
2024-12-02 11:24:23.803000+00:00,2024-12-02 11:33:24.176000+00:00,540,788,Danmarksplass,Ved bybanestopp,60.376082994809856,5.339851409058042,36,Torgallmenningen,Valkendorfsgaten / Torgallmenningen,60.39296632614153,5.323538420433351
2024-12-02 11:25:28.223000+00:00,2024-12-02 11:32:24.558000+00:00,416,24,Studentboligene,ved Grønneviken og KMD fakultetet,60.37831673774707,5.350897458652753,214,Nygårdsporten,På østsiden av Nygårdsgaten,60.3839343833222,5.333450454511649
2024-12-02 11:28:15.433000+00:00,2024-12-02 11:40:23.140000+00:00,727,1900,Tonningneset,ved Møllendalsveien 31,60.379576056996115,5.344655017198988,131,Gulating,Gulatings plass ved Rådhuset,60.391983600413376,5.32661819461282
2024-12-02 11:34:58.919000+00:00,2024-12-02 11:44:54.545000+00:00,595,220,Møllendalsplass,ved KMD Fakultetet,60.379894791874165,5.35207758319504,789,Busstasjonen 1 Nord,Ved Bergen Busstasjon sin informasjon ,60.38890977889046,5.333817119783134
2024-12-02 11:37:32.029000+00:00,2024-12-02 11:49:16.870000+00:00,704,131,Gulating,Gulatings plass ved Rådhuset,60.391983600413376,5.32661819461282,3396,Kronstad bybanestopp,Ved siden av sykkelskur,60.37178687508714,5.349552885719248
2024-12-02 11:37:32.490000+00:00,2024-12-02 11:44:45.831000+00:00,433,36,Torgallmenningen,Valkendorfsgaten / Torgallmenningen,60.39296632614153,5.323538420433351,217,Nykirkekaien,Langs C. Sundts gate,60.39705738914522,5.314548482139799
2024-12-02 11:38:34.195000+00:00,2024-12-02 11:54:18.500000+00:00,944,131,Gulating,Gulatings plass ved Rådhuset,60.391983600413376,5.32661819461282,117,Verftet,Ved kaien på ved Georgernes verft,60.395877002094046,5.307755827707297
2024-12-02 11:39:42.972000+00:00,2024-12-02 11:54:19.488000+00:00,876,87,AdO arena,Ved Amalie Skram vgs og Store Lungegårdsvann,60.38543124330305,5.337431780062616,639,Frydenbø Marina,Under overbygg v/nr. 135,60.384467341026586,5.310007717995973
2024-12-02 11:40:29.448000+00:00,2024-12-02 11:52:13.440000+00:00,703,301,Lars Hilles,Lars Hilles gate 18,60.388117889090395,5.331487235597251,640,Damsgårdsveien,Ved inngang Bunnpris,60.381511501995426,5.3194353641521275
2024-12-02 11:42:57.183000+00:00,2024-12-02 11:50:50.294000+00:00,473,2338,Bontelabo,Innenfor inngang til takgarasje (Kun åpent fra 07:00 til 17:00),60.40175764348675,5.316562300638424,151,Småstrandgaten,ved Xhibiton,60.39309812241306,5.327022724925882
2024-12-02 11:43:17.079000+00:00,2024-12-02 12:00:14.348000+00:00,1017,4963,Kronstad Allmenning,I allmenningen ved gressplen,60.36877700028643,5.34229516452919,3397,Kristianborg bybanestopp,Foran garasjer ved Bybanestopp,60.35779657270476,5.342069876253731
2024-12-02 11:43:45.977000+00:00,2024-12-02 11:49:30.400000+00:00,344,156,Allehelgens plass,ved Politihuset,60.39265146337743,5.328976911981613,807,Dreggsallmenningen Nord,Vis a vis Bryggen Museum,60.398656493732524,5.3221425864564935
2024-12-02 11:43:49.721000+00:00,2024-12-02 11:47:45.914000+00:00,236,815,Gågaten,Strandgaten 60,60.395070112977045,5.31879835082907,138,C. Sundts gate,Ved Nagelgården,60.39947506336557,5.308762204430565
2024-12-02 11:47:51.357000+00:00,2024-12-02 12:12:47.216000+00:00,1495,641,Krohnviken,Ved Solheimsviken bobåthavn,60.37810721367397,5.3310207695192275,641,Krohnviken,Ved Solheimsviken bobåthavn,60.37810721367397,5.3310207695192275
2024-12-02 11:48:38.588000+00:00,2024-12-02 11:55:04.473000+00:00,385,138,C. Sundts gate,Ved Nagelgården,60.39947506336557,5.308762204430565,156,Allehelgens plass,ved Politihuset,60.39265146337743,5.328976911981613
2024-12-02 11:51:43.851000+00:00,2024-12-02 11:56:44.287000+00:00,300,157,Florida Bybanestopp,ved Florida bybanestopp,60.382254745562825,5.3323324699108525,640,Damsgårdsveien,Ved inngang Bunnpris,60.381511501995426,5.3194353641521275
2024-12-02 11:53:53.389000+00:00,2024-12-02 11:59:45.340000+00:00,351,117,Verftet,Ved kaien på ved Georgernes verft,60.395877002094046,5.307755827707297,7,Neumanns gate,Ved Konsertpaleet,60.39138580667719,5.319194867192266
2024-12-02 11:55:03.488000+00:00,2024-12-02 12:04:06.982000+00:00,543,214,Nygårdsporten,På østsiden av Nygårdsgaten,60.3839343833222,5.333450454511649,36,Torgallmenningen,Valkendorfsgaten / Torgallmenningen,60.39296632614153,5.323538420433351
2024-12-02 11:55:24.909000+00:00,2024-12-02 12:06:31.415000+00:00,666,797,John Lunds plass,John Lunds plass,60.38824732496974,5.324558211682643,2322,Høyteknologisenteret,Utenfor hovedinngang,60.38174958551062,5.331698655041777
2024-12-02 11:55:55.541000+00:00,2024-12-02 12:05:19.110000+00:00,563,157,Florida Bybanestopp,ved Florida bybanestopp,60.382254745562825,5.3323324699108525,217,Nykirkekaien,Langs C. Sundts gate,60.39705738914522,5.314548482139799
2024-12-02 11:55:58.181000+00:00,2024-12-02 12:07:45.935000+00:00,707,222,Sandviken Brygge,ved Måseskjæret,60.41294568274233,5.320870309021842,814,Nykirken,i Strandgaten,60.396949224333255,5.313494727727743
2024-12-02 11:57:54.810000+00:00,2024-12-02 12:01:32.317000+00:00,217,36,Torgallmenningen,Valkendorfsgaten / Torgallmenningen,60.39296632614153,5.323538420433351,83,Bergen jernbanestasjon,På høyre side av hovedinngangen til Jernbanestasjonen,60.390414110522414,5.3326504538233905
2024-12-02 11:58:03.906000+00:00,2024-12-02 12:06:33.323000+00:00,509,157,Florida Bybanestopp,ved Florida bybanestopp,60.382254745562825,5.3323324699108525,1890,Christian Michelsens institutt,Nær Jekteviksbakken 31,60.38971028611195,5.314041873201262
2024-12-02 12:06:03.470000+00:00,2024-12-02 12:15:49.512000+00:00,586,217,Nykirkekaien,Langs C. Sundts gate,60.39705738914522,5.314548482139799,819,Thormøhlens gate,Lang mur ved Fotballbanen,60.38316244112318,5.324053067317891
2024-12-02 12:06:46.479000+00:00,2024-12-02 12:10:45.738000+00:00,239,639,Frydenbø Marina,Under overbygg v/nr. 135,60.384467341026586,5.310007717995973,638,Damsgårdsallmenningen,Nede ved kai,60.386709149786796,5.299130112557805
2024-12-02 12:08:42.843000+00:00,2024-12-02 12:12:45.366000+00:00,242,817,Nedre Korskirkeallmenning,Nedre Korskirkeallmenning 8,60.394549852530844,5.327049981572372,804,Stenersen,Til høyre for inngang,60.390174061139966,5.324792207669702
2024-12-02 12:09:16.407000+00:00,2024-12-02 12:14:14.071000+00:00,297,301,Lars Hilles,Lars Hilles gate 18,60.388117889090395,5.331487235597251,818,Vågsallmenningen,Ved Husfliden,60.393689548634,5.3265806966930995
2024-12-02 12:10:03.734000+00:00,2024-12-02 12:16:25.279000+00:00,381,75,Akvariet, Ved Akvariet og Havforskningsinstituttet,60.39987652272946,5.304686307890734,151,Småstrandgaten,ved Xhibiton,60.39309812241306,5.327022724925882
2024-12-02 12:10:55.558000+00:00,2024-12-02 12:16:42.802000+00:00,347,2322,Høyteknologisenteret,Utenfor hovedinngang,60.38174958551062,5.331698655041777,797,John Lunds plass,John Lunds plass,60.38824732496974,5.324558211682643
2024-12-02 12:16:42.953000+00:00,2024-12-02 12:22:27.584000+00:00,344,87,AdO arena,Ved Amalie Skram vgs og Store Lungegårdsvann,60.38543124330305,5.337431780062616,2313,Solheimsviken,Utenfor Beddingen,60.37708169275558,5.335575458852787
2024-12-02 12:22:26.267000+00:00,2024-12-02 12:26:29.131000+00:00,242,117,Verftet,Ved kaien på ved Georgernes verft,60.395877002094046,5.307755827707297,298,Østre Murallmenningen øvre,Østre Murallmenningen / Markeveien,60.39397677863768,5.318713236118583
2024-12-02 12:23:11.284000+00:00,2024-12-02 12:26:51.092000+00:00,219,641,Krohnviken,Ved Solheimsviken bobåthavn,60.37810721367397,5.3310207695192275,640,Damsgårdsveien,Ved inngang Bunnpris,60.381511501995426,5.3194353641521275
2024-12-02 12:23:19.817000+00:00,2024-12-02 12:34:09.098000+00:00,649,3396,Kronstad bybanestopp,Ved siden av sykkelskur,60.37178687508714,5.349552885719248,33,Høgskulen på Vestlandet,Ved hovedinngang til skolen,60.369179844976586,5.349443793165847
2024-12-02 12:24:19.237000+00:00,2024-12-02 12:30:33.435000+00:00,374,138,C. Sundts gate,Ved Nagelgården,60.39947506336557,5.308762204430565,151,Småstrandgaten,ved Xhibiton,60.39309812241306,5.327022724925882
2024-12-02 12:24:54.959000+00:00,2024-12-02 12:32:08.722000+00:00,433,817,Nedre Korskirkeallmenning,Nedre Korskirkeallmenning 8,60.394549852530844,5.327049981572372,5255,Tollbodalmenningen,Ved siden av lekeplass,60.39922323697098,5.3105257209258525
2024-12-02 12:31:48.609000+00:00,2024-12-02 12:36:54.758000+00:00,306,151,Småstrandgaten,ved Xhibiton,60.39309812241306,5.327022724925882,301,Lars Hilles,Lars Hilles gate 18,60.388117889090395,5.331487235597251
2024-12-02 12:33:06.802000+00:00,2024-12-02 12:40:56.737000+00:00,469,138,C. Sundts gate,Ved Nagelgården,60.39947506336557,5.308762204430565,150,Torget,Ved busstopp,60.39587808663882,5.325283812313046
2024-12-02 12:34:11.756000+00:00,2024-12-02 12:45:54.822000+00:00,703,131,Gulating,Gulatings plass ved Rådhuset,60.391983600413376,5.32661819461282,157,Florida Bybanestopp,ved Florida bybanestopp,60.382254745562825,5.3323324699108525
2024-12-02 12:35:11.829000+00:00,2024-12-02 12:47:03.654000+00:00,711,789,Busstasjonen 1 Nord,Ved Bergen Busstasjon sin informasjon ,60.38890977889046,5.333817119783134,3396,Kronstad bybanestopp,Ved siden av sykkelskur,60.37178687508714,5.349552885719248
2024-12-02 12:38:03+00:00,2024-12-02 12:42:09.236000+00:00,246,794,St. Jakobs Plass,Langs Folkeuniversitetet,60.386681495848364,5.3309780770646,5,Moxy Hotellet,På sørsiden av hotellet ,60.37878279018753,5.3333274872102265
2024-12-02 12:41:12.910000+00:00,2024-12-02 12:44:55.684000+00:00,222,138,C. Sundts gate,Ved Nagelgården,60.39947506336557,5.308762204430565,816,Østre Murallmenningen nedre,Ved inngang Gågaten,60.395143864343254,5.320002322335455
2024-12-02 12:41:48.457000+00:00,2024-12-02 13:03:05.280000+00:00,1276,814,Nykirken,i Strandgaten,60.396949224333255,5.313494727727743,33,Høgskulen på Vestlandet,Ved hovedinngang til skolen,60.369179844976586,5.349443793165847
2024-12-02 12:42:25.417000+00:00,2024-12-02 12:54:30.710000+00:00,725,22,Skur 11,Nord for skur 11,60.396384231131684,5.324169337618514,1043,Comfort Hotel Bergen,Holbergsallmenningen bussholdeplass,60.396329429740746,5.315115500234867
2024-12-02 12:42:58.777000+00:00,2024-12-02 12:50:15.338000+00:00,436,794,St. Jakobs Plass,Langs Folkeuniversitetet,60.386681495848364,5.3309780770646,220,Møllendalsplass,ved KMD Fakultetet,60.379894791874165,5.35207758319504
2024-12-02 12:43:06.983000+00:00,2024-12-02 12:45:28.300000+00:00,141,150,Torget,Ved busstopp,60.39587808663882,5.325283812313046,807,Dreggsallmenningen Nord,Vis a vis Bryggen Museum,60.398656493732524,5.3221425864564935
2024-12-02 12:43:07.678000+00:00,2024-12-02 12:47:16+00:00,248,640,Damsgårdsveien,Ved inngang Bunnpris,60.381511501995426,5.3194353641521275,157,Florida Bybanestopp,ved Florida bybanestopp,60.382254745562825,5.3323324699108525
2024-12-02 12:45:21.557000+00:00,2024-12-02 12:58:39.446000+00:00,797,140,Sandviksbodene,Sjøgaten 2A,60.40569501689435,5.323373526334763,87,AdO arena,Ved Amalie Skram vgs og Store Lungegårdsvann,60.38543124330305,5.337431780062616
2024-12-02 12:47:18.327000+00:00,2024-12-02 13:28:19.115000+00:00,2460,814,Nykirken,i Strandgaten,60.396949224333255,5.313494727727743,22,Skur 11,Nord for skur 11,60.396384231131684,5.324169337618514
2024-12-02 12:49:14.132000+00:00,2024-12-02 12:54:48.116000+00:00,333,156,Allehelgens plass,ved Politihuset,60.39265146337743,5.328976911981613,814,Nykirken,i Strandgaten,60.396949224333255,5.313494727727743
2024-12-02 12:49:22.463000+00:00,2024-12-02 13:01:21.690000+00:00,719,214,Nygårdsporten,På østsiden av Nygårdsgaten,60.3839343833222,5.333450454511649,140,Sandviksbodene,Sjøgaten 2A,60.40569501689435,5.323373526334763
2024-12-02 12:51:40.043000+00:00,2024-12-02 12:57:21.106000+00:00,341,83,Bergen jernbanestasjon,På høyre side av hovedinngangen til Jernbanestasjonen,60.390414110522414,5.3326504538233905,2336,Møllestranden,Ved badebrygge,60.380044402639385,5.350823586678217
2024-12-02 12:53:04.956000+00:00,2024-12-02 12:56:05.047000+00:00,180,2322,Høyteknologisenteret,Utenfor hovedinngang,60.38174958551062,5.331698655041777,819,Thormøhlens gate,Lang mur ved Fotballbanen,60.38316244112318,5.324053067317891
2024-12-02 12:53:05.641000+00:00,2024-12-02 12:57:22.882000+00:00,257,138,C. Sundts gate,Ved Nagelgården,60.39947506336557,5.308762204430565,816,Østre Murallmenningen nedre,Ved inngang Gågaten,60.395143864343254,5.320002322335455
2024-12-02 12:53:21.944000+00:00,2024-12-02 13:07:20.563000+00:00,838,1900,Tonningneset,ved Møllendalsveien 31,60.379576056996115,5.344655017198988,69,Laksevåg v/Kirkebukten,Parkeringsplass ved Coop Extra,60.386068777690944,5.3001083072740585
2024-12-02 12:55:11.679000+00:00,2024-12-02 13:02:56.135000+00:00,464,819,Thormøhlens gate,Lang mur ved Fotballbanen,60.38316244112318,5.324053067317891,789,Busstasjonen 1 Nord,Ved Bergen Busstasjon sin informasjon ,60.38890977889046,5.333817119783134
2024-12-02 12:56:15.302000+00:00,2024-12-02 13:06:54.231000+00:00,638,639,Frydenbø Marina,Under overbygg v/nr. 135,60.384467341026586,5.310007717995973,87,AdO arena,Ved Amalie Skram vgs og Store Lungegårdsvann,60.38543124330305,5.337431780062616
2024-12-02 12:56:17.563000+00:00,2024-12-02 12:59:42.328000+00:00,204,98,Brann Stadion,Bak Frydenbøtribunen,60.367425453190464,5.3551910634374735,3396,Kronstad bybanestopp,Ved siden av sykkelskur,60.37178687508714,5.349552885719248
2024-12-02 12:57:44.827000+00:00,2024-12-02 12:59:25.780000+00:00,100,138,C. Sundts gate,Ved Nagelgården,60.39947506336557,5.308762204430565,814,Nykirken,i Strandgaten,60.396949224333255,5.313494727727743
2024-12-02 12:58:18.106000+00:00,2024-12-02 13:05:44.895000+00:00,446,87,AdO arena,Ved Amalie Skram vgs og Store Lungegårdsvann,60.38543124330305,5.337431780062616,644,Solheimsgaten (ved Extra),Utenfor COOP Extra,60.37514055132067,5.338517421420761
2024-12-02 12:59:25.920000+00:00,2024-12-02 13:02:57.057000+00:00,211,819,Thormøhlens gate,Lang mur ved Fotballbanen,60.38316244112318,5.324053067317891,2322,Høyteknologisenteret,Utenfor hovedinngang,60.38174958551062,5.331698655041777
2024-12-02 13:00:21.736000+00:00,2024-12-02 13:15:30.150000+00:00,908,157,Florida Bybanestopp,ved Florida bybanestopp,60.382254745562825,5.3323324699108525,131,Gulating,Gulatings plass ved Rådhuset,60.391983600413376,5.32661819461282
2024-12-02 13:01:55.549000+00:00,2024-12-02 13:07:01.531000+00:00,305,75,Akvariet, Ved Akvariet og Havforskningsinstituttet,60.39987652272946,5.304686307890734,816,Østre Murallmenningen nedre,Ved inngang Gågaten,60.395143864343254,5.320002322335455
2024-12-02 13:03:22.614000+00:00,2024-12-02 13:09:19.428000+00:00,356,640,Damsgårdsveien,Ved inngang Bunnpris,60.381511501995426,5.3194353641521275,157,Florida Bybanestopp,ved Florida bybanestopp,60.382254745562825,5.3323324699108525
2024-12-02 13:05:13.512000+00:00,2024-12-02 13:07:30.646000+00:00,137,83,Bergen jernbanestasjon,På høyre side av hovedinngangen til Jernbanestasjonen,60.390414110522414,5.3326504538233905,1894,Kong Oscars gate,Ved Kong Oscars gate 36,60.393323250707,5.330654155344547
2024-12-02 13:06:31.652000+00:00,2024-12-02 13:17:26.673000+00:00,655,818,Vågsallmenningen,Ved Husfliden,60.393689548634,5.3265806966930995,220,Møllendalsplass,ved KMD Fakultetet,60.379894791874165,5.35207758319504
2024-12-02 13:08:21.580000+00:00,2024-12-02 13:15:19.219000+00:00,417,2322,Høyteknologisenteret,Utenfor hovedinngang,60.38174958551062,5.331698655041777,808,Damsgårdsveien 71,By walkway to Damsgårdsveien 69-71,60.380262713779956,5.323223146883635
2024-12-02 13:08:32.650000+00:00,2024-12-02 13:11:00.970000+00:00,148,301,Lars Hilles,Lars Hilles gate 18,60.388117889090395,5.331487235597251,804,Stenersen,Til høyre for inngang,60.390174061139966,5.324792207669702
2024-12-02 13:09:31.220000+00:00,2024-12-02 13:12:36.054000+00:00,184,301,Lars Hilles,Lars Hilles gate 18,60.388117889090395,5.331487235597251,87,AdO arena,Ved Amalie Skram vgs og Store Lungegårdsvann,60.38543124330305,5.337431780062616
2024-12-02 13:10:13.312000+00:00,2024-12-02 13:17:56.250000+00:00,462,75,Akvariet, Ved Akvariet og Havforskningsinstituttet,60.39987652272946,5.304686307890734,151,Småstrandgaten,ved Xhibiton,60.39309812241306,5.327022724925882
2024-12-02 13:10:46.547000+00:00,2024-12-02 13:14:50.668000+00:00,244,157,Florida Bybanestopp,ved Florida bybanestopp,60.382254745562825,5.3323324699108525,3,Grieghallen,Ved Strømgaten / Nygårdsgaten,60.38819667374428,5.3285641370894155
2024-12-02 13:12:18.342000+00:00,2024-12-02 13:31:23.599000+00:00,1145,816,Østre Murallmenningen nedre,Ved inngang Gågaten,60.395143864343254,5.320002322335455,644,Solheimsgaten (ved Extra),Utenfor COOP Extra,60.37514055132067,5.338517421420761
2024-12-02 13:12:53.969000+00:00,2024-12-02 13:20:27.707000+00:00,453,75,Akvariet, Ved Akvariet og Havforskningsinstituttet,60.39987652272946,5.304686307890734,803,Permanenten,Ved Inngang,60.3906427466302,5.324397430398562
2024-12-02 13:16:38.383000+00:00,2024-12-02 13:20:48.470000+00:00,250,3396,Kronstad bybanestopp,Ved siden av sykkelskur,60.37178687508714,5.349552885719248,2336,Møllestranden,Ved badebrygge,60.380044402639385,5.350823586678217
2024-12-02 13:17:29.561000+00:00,2024-12-02 13:21:22.074000+00:00,232,797,John Lunds plass,John Lunds plass,60.38824732496974,5.324558211682643,157,Florida Bybanestopp,ved Florida bybanestopp,60.382254745562825,5.3323324699108525
2024-12-02 13:17:51.983000+00:00,2024-12-02 13:28:32.159000+00:00,640,138,C. Sundts gate,Ved Nagelgården,60.39947506336557,5.308762204430565,789,Busstasjonen 1 Nord,Ved Bergen Busstasjon sin informasjon ,60.38890977889046,5.333817119783134
2024-12-02 13:18:37.689000+00:00,2024-12-02 13:30:19.572000+00:00,701,220,Møllendalsplass,ved KMD Fakultetet,60.379894791874165,5.35207758319504,131,Gulating,Gulatings plass ved Rådhuset,60.391983600413376,5.32661819461282
2024-12-02 13:19:54.345000+00:00,2024-12-02 13:22:13.511000+00:00,139,814,Nykirken,i Strandgaten,60.396949224333255,5.313494727727743,815,Gågaten,Strandgaten 60,60.395070112977045,5.31879835082907
2024-12-02 13:23:40.361000+00:00,2024-12-02 13:32:50.823000+00:00,550,220,Møllendalsplass,ved KMD Fakultetet,60.379894791874165,5.35207758319504,83,Bergen jernbanestasjon,På høyre side av hovedinngangen til Jernbanestasjonen,60.390414110522414,5.3326504538233905
2024-12-02 13:26:17.412000+00:00,2024-12-02 13:34:22.565000+00:00,485,1891,Rosenbergsgaten,I nærheten av Rosenbergsgaten 34,60.38904687509401,5.321882967938819,807,Dreggsallmenningen Nord,Vis a vis Bryggen Museum,60.398656493732524,5.3221425864564935
